,year,month,product_name,country_name,volume_kg,value_USD,trade_type,census_country_code,edible_code,FAO_country_code,HTS_number,RFMO,trade_associations,US_customs_district_code,US_customs_district_name,month_number
1110,2007,September,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,95758,324802,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",9
1111,2007,September,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,54828,220376,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",30,"SEATTLE, WA",9
1112,2007,September,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,31822,129788,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",9
1113,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,SPAIN,2090,8972,IMP,4700,E,724,304296033,"CCAMLR, IATTC","CCAMLR, EU, IATTC, ICCAT, OECD",10,"NEW YORK, NY",9
1114,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,99053,333511,IMP,5490,E,764,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",9
1115,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,506378,1642623,IMP,5490,E,764,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",9
1116,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,19958,70400,IMP,5490,E,764,304296033,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",9
1117,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,19958,64680,IMP,5490,E,764,304296033,,"APEC, ASEAN",52,"MIAMI, FL",9
1118,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,73484,208388,IMP,5520,E,704,304296033,,"APEC, ASEAN",4,"BOSTON, MA",9
1119,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,197691,587274,IMP,5520,E,704,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",9
1120,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,74617,252678,IMP,5520,E,704,304296033,,"APEC, ASEAN",14,"NORFOLK, VA",9
1121,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,36741,135674,IMP,5520,E,704,304296033,,"APEC, ASEAN",17,"SAVANNAH, GA",9
1122,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,91855,243235,IMP,5520,E,704,304296033,,"APEC, ASEAN",18,"TAMPA, FL",9
1123,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,784336,2535362,IMP,5520,E,704,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",9
1124,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,206296,584203,IMP,5520,E,704,304296033,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",9
1125,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,19958,89320,IMP,5520,E,704,304296033,,"APEC, ASEAN",49,"SAN JUAN, PR",9
1126,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,246818,804685,IMP,5520,E,704,304296033,,"APEC, ASEAN",52,"MIAMI, FL",9
1127,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,113484,464130,IMP,5550,E,116,304296033,,ASEAN,10,"NEW YORK, NY",9
1128,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,38080,146203,IMP,5550,E,116,304296033,,ASEAN,17,"SAVANNAH, GA",9
1129,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,78890,267930,IMP,5550,E,116,304296033,,ASEAN,27,"LOS ANGELES, CA",9
1130,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,17100,71080,IMP,5600,E,360,304296033,,"APEC, ASEAN",16,"CHARLESTON, SC",9
1131,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,35244,145600,IMP,5600,E,360,304296033,,"APEC, ASEAN",52,"MIAMI, FL",9
1132,2007,September,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,33840,137104,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",9
1133,2007,October,CATFISH (ICTALURUS) FRESH,CHINA,18144,22415,IMP,5700,E,156,302695001,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",10
1134,2007,October,CATFISH (ICTALURUS) FROZEN,CHINA,36287,154540,IMP,5700,E,156,303790022,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",10
1135,2007,October,CATFISH (PANGASIUS) FROZEN,VIETNAM,4024,5200,IMP,5520,E,704,303790025,,"APEC, ASEAN",14,"NORFOLK, VA",10
1136,2007,October,CATFISH (PANGASIUS) FROZEN,VIETNAM,5565,8833,IMP,5520,E,704,303790025,,"APEC, ASEAN",27,"LOS ANGELES, CA",10
1137,2007,October,CATFISH (ICTALURUS) FILLET FRESH,CHINA,36741,142450,IMP,5700,E,156,304190019,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",10
1138,2007,October,CATFISH (ICTALURUS) FILLET FRESH,CHINA,96944,400021,IMP,5700,E,156,304190019,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",10
1139,2007,October,CATFISH (PANGASIUS) FILLET FRESH,THAILAND,19221,67376,IMP,5490,E,764,304190022,,"APEC, ASEAN",20,"NEW ORLEANS, LA",10
1140,2007,October,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,72776,203190,IMP,5520,E,704,304190022,,"APEC, ASEAN",23,"LAREDO, TX",10
1141,2007,October,CATFISH (PANGASIUS) FILLET FRESH,CAMBODIA,19684,80805,IMP,5550,E,116,304190022,,ASEAN,10,"NEW YORK, NY",10
1142,2007,October,CATFISH (PANGASIUS) FILLET FRESH,MALAYSIA,93641,345139,IMP,5570,E,458,304190022,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",10
1143,2007,October,CATFISH (PANGASIUS) FILLET FRESH,CHINA,19509,40000,IMP,5700,E,156,304190022,CCAMLR,"APEC, CCAMLR, ICCAT",23,"LAREDO, TX",10
1144,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,MEXICO,7838,29847,IMP,2010,E,484,304296032,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",23,"LAREDO, TX",10
1145,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,17690,64350,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",10
1146,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,18500,74785,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",10
1147,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,17588,65746,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",16,"CHARLESTON, SC",10
1148,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,59032,241665,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",20,"NEW ORLEANS, LA",10
1149,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,145806,522946,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",10
1150,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19981,84939,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",30,"SEATTLE, WA",10
1151,2007,October,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,6804,27750,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",10
1152,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CHILE,19441,302556,IMP,3370,E,152,304296033,CCAMLR,"APEC, CCAMLR",52,"MIAMI, FL",10
1153,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,99790,323200,IMP,5490,E,764,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",10
1154,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,402766,1241902,IMP,5490,E,764,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",10
1155,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,19958,64680,IMP,5490,E,764,304296033,,"APEC, ASEAN",52,"MIAMI, FL",10
1156,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,230674,711427,IMP,5520,E,704,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",10
1157,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,18030,49972,IMP,5520,E,704,304296033,,"APEC, ASEAN",14,"NORFOLK, VA",10
1158,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,57516,219794,IMP,5520,E,704,304296033,,"APEC, ASEAN",17,"SAVANNAH, GA",10
1159,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,91855,263485,IMP,5520,E,704,304296033,,"APEC, ASEAN",18,"TAMPA, FL",10
1160,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,72574,198438,IMP,5520,E,704,304296033,,"APEC, ASEAN",23,"LAREDO, TX",10
1161,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,473772,1574822,IMP,5520,E,704,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",10
1162,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,259182,751643,IMP,5520,E,704,304296033,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",10
1163,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,25600,92255,IMP,5520,E,704,304296033,,"APEC, ASEAN",30,"SEATTLE, WA",10
1164,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,19958,89320,IMP,5520,E,704,304296033,,"APEC, ASEAN",49,"SAN JUAN, PR",10
1165,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,57244,218260,IMP,5520,E,704,304296033,,"APEC, ASEAN",52,"MIAMI, FL",10
1166,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,36651,149450,IMP,5550,E,116,304296033,,ASEAN,10,"NEW YORK, NY",10
1167,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,19500,74963,IMP,5550,E,116,304296033,,ASEAN,17,"SAVANNAH, GA",10
1168,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,167745,602534,IMP,5550,E,116,304296033,,ASEAN,27,"LOS ANGELES, CA",10
1169,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,136307,531161,IMP,5550,E,116,304296033,,ASEAN,52,"MIAMI, FL",10
1170,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,SINGAPORE,17100,75200,IMP,5590,E,702,304296033,,"APEC, ASEAN",16,"CHARLESTON, SC",10
1171,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,51245,213624,IMP,5600,E,360,304296033,,"APEC, ASEAN",16,"CHARLESTON, SC",10
1172,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,71058,285073,IMP,5600,E,360,304296033,,"APEC, ASEAN",17,"SAVANNAH, GA",10
1173,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,18144,71600,IMP,5600,E,360,304296033,,"APEC, ASEAN",52,"MIAMI, FL",10
1174,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,18960,70642,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",10
1175,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,39018,80000,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",23,"LAREDO, TX",10
1176,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,67680,274371,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",10
1177,2007,October,CATFISH (PANGASIUS) FILLET FROZEN,TAIWAN,18144,73913,IMP,5830,E,909,304296033,,APEC,10,"NEW YORK, NY",10
1178,2007,November,CATFISH (ICTALURUS) FROZEN,VIETNAM,6362,10200,IMP,5520,E,704,303790022,,"APEC, ASEAN",27,"LOS ANGELES, CA",11
1179,2007,November,CATFISH (ICTALURUS) FROZEN,CHINA,36061,136400,IMP,5700,E,156,303790022,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",11
1180,2007,November,CATFISH (ICTALURUS) FILLET FRESH,TAIWAN,19958,70400,IMP,5830,E,909,304190019,,APEC,52,"MIAMI, FL",11
1181,2007,November,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,505961,1370283,IMP,5520,E,704,304190022,,"APEC, ASEAN",23,"LAREDO, TX",11
1182,2007,November,CATFISH (PANGASIUS) FILLET FRESH,MALAYSIA,19337,66432,IMP,5570,E,458,304190022,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",11
1183,2007,November,CATFISH (PANGASIUS) FILLET FRESH,CHINA,19509,51612,IMP,5700,E,156,304190022,CCAMLR,"APEC, CCAMLR, ICCAT",23,"LAREDO, TX",11
1184,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,128088,510600,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",11
1185,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,17520,76091,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",11
1186,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,11999,40470,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",16,"CHARLESTON, SC",11
1187,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,18371,72900,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",17,"SAVANNAH, GA",11
1188,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,157856,654240,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",20,"NEW ORLEANS, LA",11
1189,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,56014,226581,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",11
1190,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,74163,298275,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",11
1191,2007,November,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,17690,60208,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",55,"DALLAS-FORT WORTH, TX",11
1192,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CHILE,63774,860616,IMP,3370,E,152,304296033,CCAMLR,"APEC, CCAMLR",52,"MIAMI, FL",11
1193,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,SPAIN,1000,4461,IMP,4700,E,724,304296033,"CCAMLR, IATTC","CCAMLR, EU, IATTC, ICCAT, OECD",10,"NEW YORK, NY",11
1194,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,INDIA,17702,69394,IMP,5330,E,356,304296033,CCAMLR,CCAMLR,17,"SAVANNAH, GA",11
1195,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,495561,1448612,IMP,5490,E,764,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",11
1196,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,265148,884833,IMP,5520,E,704,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",11
1197,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,39462,138538,IMP,5520,E,704,304296033,,"APEC, ASEAN",14,"NORFOLK, VA",11
1198,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,19051,70812,IMP,5520,E,704,304296033,,"APEC, ASEAN",17,"SAVANNAH, GA",11
1199,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,586377,1869697,IMP,5520,E,704,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",11
1200,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,105210,288184,IMP,5520,E,704,304296033,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",11
1201,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,71494,265823,IMP,5520,E,704,304296033,,"APEC, ASEAN",52,"MIAMI, FL",11
1202,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,52618,213619,IMP,5550,E,116,304296033,,ASEAN,10,"NEW YORK, NY",11
1203,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,36940,141562,IMP,5550,E,116,304296033,,ASEAN,17,"SAVANNAH, GA",11
1204,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,106584,396186,IMP,5550,E,116,304296033,,ASEAN,27,"LOS ANGELES, CA",11
1205,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,128813,546292,IMP,5550,E,116,304296033,,ASEAN,52,"MIAMI, FL",11
1206,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,MALAYSIA,20000,62800,IMP,5570,E,458,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",11
1207,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,17690,70395,IMP,5600,E,360,304296033,,"APEC, ASEAN",17,"SAVANNAH, GA",11
1208,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,75840,282568,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",11
1209,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,75520,271700,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",11
1210,2007,November,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,20072,83190,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",11
1211,2007,December,CATFISH (ICTALURUS) FRESH,CHINA,19051,25088,IMP,5700,E,156,302695001,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",12
1212,2007,December,CATFISH (ICTALURUS) FILLET FRESH,CHINA,35720,154876,IMP,5700,E,156,304190019,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",12
1213,2007,December,CATFISH (PANGASIUS) FILLET FRESH,THAILAND,173634,586476,IMP,5490,E,764,304190022,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",12
1214,2007,December,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,241959,648522,IMP,5520,E,704,304190022,,"APEC, ASEAN",23,"LAREDO, TX",12
1215,2007,December,CATFISH (PANGASIUS) FILLET FRESH,CHINA,17750,47925,IMP,5700,E,156,304190022,CCAMLR,"APEC, CCAMLR, ICCAT",23,"LAREDO, TX",12
1216,2007,December,CATFISH (PANGASIUS) FILLET FRESH,CHINA,91855,384750,IMP,5700,E,156,304190022,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",12
1217,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,BRAZIL,15952,65562,IMP,3510,E,76,304296032,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",14,"NORFOLK, VA",12
1218,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,70824,288600,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",12
1219,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,117450,467943,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",12
1220,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,18830,75480,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",12
1221,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,117101,464697,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",17,"SAVANNAH, GA",12
1222,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,77618,305168,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",20,"NEW ORLEANS, LA",12
1223,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,149704,562585,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",12
1224,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,40025,111030,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",30,"SEATTLE, WA",12
1225,2007,December,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,98655,339300,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",12
1226,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,SPAIN,1000,4351,IMP,4700,E,724,304296033,"CCAMLR, IATTC","CCAMLR, EU, IATTC, ICCAT, OECD",10,"NEW YORK, NY",12
1227,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,156557,509460,IMP,5490,E,764,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",12
1228,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,19221,60610,IMP,5490,E,764,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",12
1229,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,THAILAND,119748,372240,IMP,5490,E,764,304296033,,"APEC, ASEAN",52,"MIAMI, FL",12
1230,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,18144,63687,IMP,5520,E,704,304296033,,"APEC, ASEAN",4,"BOSTON, MA",12
1231,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,387049,1273060,IMP,5520,E,704,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",12
1232,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,41401,126556,IMP,5520,E,704,304296033,,"APEC, ASEAN",18,"TAMPA, FL",12
1233,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,496888,1627390,IMP,5520,E,704,304296033,,"APEC, ASEAN",27,"LOS ANGELES, CA",12
1234,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,317716,869226,IMP,5520,E,704,304296033,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",12
1235,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,42144,124198,IMP,5520,E,704,304296033,,"APEC, ASEAN",52,"MIAMI, FL",12
1236,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,36024,130796,IMP,5550,E,116,304296033,,ASEAN,10,"NEW YORK, NY",12
1237,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,CAMBODIA,36876,129215,IMP,5550,E,116,304296033,,ASEAN,27,"LOS ANGELES, CA",12
1238,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,2279,7848,IMP,5600,E,360,304296033,,"APEC, ASEAN",10,"NEW YORK, NY",12
1239,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,17084,68190,IMP,5600,E,360,304296033,,"APEC, ASEAN",16,"CHARLESTON, SC",12
1240,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,35380,141570,IMP,5600,E,360,304296033,,"APEC, ASEAN",17,"SAVANNAH, GA",12
1241,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,INDONESIA,18143,71600,IMP,5600,E,360,304296033,,"APEC, ASEAN",52,"MIAMI, FL",12
1242,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,52800,209418,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",12
1243,2007,December,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,35971,130716,IMP,5700,E,156,304296033,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",12
1244,2008,January,CATFISH (ICTALURUS) FROZEN,CHINA,11328,37762,IMP,5700,E,156,303790022,CCAMLR,"APEC, CCAMLR, ICCAT",16,"CHARLESTON, SC",1
1245,2008,January,CATFISH (PANGASIUS) FROZEN,VIETNAM,1379,3040,IMP,5520,E,704,303790025,,"APEC, ASEAN",27,"LOS ANGELES, CA",1
1246,2008,January,CATFISH (ICTALURUS) FILLET FRESH,CHINA,263625,430925,IMP,5700,E,156,304190019,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",1
1247,2008,January,CATFISH (PANGASIUS) FILLET FRESH,THAILAND,95798,350790,IMP,5490,E,764,304190022,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",1
1248,2008,January,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,129971,361125,IMP,5520,E,704,304190022,,"APEC, ASEAN",23,"LAREDO, TX",1
1249,2008,January,CATFISH (PANGASIUS) FILLET FRESH,MALAYSIA,41916,89960,IMP,5570,E,458,304190022,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",1
1250,2008,January,CATFISH (PANGASIUS) FILLET FRESH,CHINA,224959,841667,IMP,5700,E,156,304190022,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",1
1251,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,309863,1247931,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",1
1252,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,18500,65650,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",1
1253,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,9567,33815,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",16,"CHARLESTON, SC",1
1254,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19806,69068,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",17,"SAVANNAH, GA",1
1255,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,20004,82026,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",18,"TAMPA, FL",1
1256,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,191818,743080,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",20,"NEW ORLEANS, LA",1
1257,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,390586,1480923,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",1
1258,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,19720,82650,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",30,"SEATTLE, WA",1
1259,2008,January,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,18371,25110,IMP,5700,E,156,304296032,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",1
