,Year,Month,Product Name,Country Name,Volume (kg),Value (USD),Trade Type,Census Country Code,Edible code,FAO Country Code,HTS Number,RFMO,Trade Associations,US Customs District Code,US Customs District Name,Month number
498,2013,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"36,287","113,620",IMP,5520,E,704,304620020,,"APEC, ASEAN",29,"PORTLAND, OR",5
499,2013,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"85,140","286,813",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",5
500,2013,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"274,949","865,725",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",5
501,2013,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"407,480","1,278,964",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",5
502,2013,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"915,413","2,665,999",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",5
503,2013,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"106,525","310,600",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",5
504,2013,May,CATFISH NSPF FILLET FROZEN,CANADA,175,"2,025",IMP,1220,E,124,304620090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",38,"DETROIT, MI",5
505,2013,May,CATFISH NSPF FILLET FROZEN,MEXICO,"1,406","3,270",IMP,2010,E,484,304620090,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",25,"SAN DIEGO, CA",5
506,2013,May,CATFISH NSPF FILLET FROZEN,BRAZIL,"6,146","19,512",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",5
507,2013,June,CATFISH (PANGASIUS) FROZEN,VIETNAM,"18,144","35,751",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
508,2013,June,CATFISH NSPF FROZEN,NORWAY,"1,192","3,278",IMP,4039,E,578,303240050,"CCAMLR, NAFO","CCAMLR, EFTA, ICCAT, NAFO, OECD",1,"PORTLAND, ME",6
509,2013,June,CATFISH NSPF FROZEN,VIETNAM,"9,780","27,699",IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
510,2013,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"35,141","139,285",IMP,5520,E,704,304320020,,"APEC, ASEAN",14,"NORFOLK, VA",6
511,2013,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"51,389","177,028",IMP,5520,E,704,304320020,,"APEC, ASEAN",18,"TAMPA, FL",6
512,2013,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"181,886","596,359",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
513,2013,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"57,396","172,282",IMP,5520,E,704,304320020,,"APEC, ASEAN",39,"CHICAGO, IL",6
514,2013,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"37,124","110,244",IMP,5520,E,704,304320020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",6
515,2013,June,CATFISH (PANGASIUS) FILLET FRESH,CHINA,"179,766","752,319",IMP,5700,E,156,304320020,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",6
516,2013,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,"11,119","63,133",IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",6
517,2013,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"18,146","72,009",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",6
518,2013,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"58,818","239,731",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",6
519,2013,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"347,910","1,246,015",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",6
520,2013,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"15,663","67,275",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",20,"NEW ORLEANS, LA",6
521,2013,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"271,939","1,161,061",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",6
522,2013,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"39,912","158,382",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",28,"SAN FRANCISCO, CA",6
523,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"212,280","609,231",IMP,5520,E,704,304620020,,"APEC, ASEAN",4,"BOSTON, MA",6
524,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,855,142","5,869,823",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",6
525,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"16,670","54,390",IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",6
526,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,184,915","3,515,612",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",6
527,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"49,441","159,622",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",6
528,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"517,593","1,572,722",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",6
529,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"529,000","1,677,679",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",6
530,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"16,329","43,150",IMP,5520,E,704,304620020,,"APEC, ASEAN",19,"MOBILE, AL",6
531,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"156,723","508,633",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",6
532,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"3,865,857","12,065,883",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
533,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"695,979","2,068,187",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",6
534,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"35,381","107,160",IMP,5520,E,704,304620020,,"APEC, ASEAN",29,"PORTLAND, OR",6
535,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"70,631","215,198",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",6
536,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"506,712","1,567,717",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",6
537,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"32,658","110,160",IMP,5520,E,704,304620020,,"APEC, ASEAN",45,"SAINT LOUIS, MO",6
538,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"25,202","81,673",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",6
539,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"529,013","1,669,453",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",6
540,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"815,671","2,479,912",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",6
541,2013,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"217,363","724,076",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",6
542,2013,July,CATFISH (ICTALURUS) FROZEN,NORWAY,"1,340","3,216",IMP,4039,E,578,303240010,"CCAMLR, NAFO","CCAMLR, EFTA, ICCAT, NAFO, OECD",1,"PORTLAND, ME",7
543,2013,July,CATFISH (PANGASIUS) FROZEN,VIETNAM,"18,144","37,120",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
544,2013,July,CATFISH (PANGASIUS) FROZEN,VIETNAM,"2,903","7,680",IMP,5520,E,704,303240020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",7
545,2013,July,CATFISH NSPF FROZEN,INDIA,"2,449","8,100",IMP,5330,E,356,303240050,CCAMLR,CCAMLR,53,"HOUSTON-GALVESTON, TX",7
546,2013,July,CATFISH NSPF FROZEN,BURMA,"3,911","22,975",IMP,5460,E,104,303240050,,ASEAN,10,"NEW YORK, NY",7
547,2013,July,CATFISH NSPF FROZEN,THAILAND,"1,240","4,139",IMP,5490,E,764,303240050,,"APEC, ASEAN",13,"BALTIMORE, MD",7
548,2013,July,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"35,812","127,216",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",7
549,2013,July,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"34,084","127,216",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",17,"SAVANNAH, GA",7
550,2013,July,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"40,545","136,410",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",18,"TAMPA, FL",7
551,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"138,111","406,224",IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",7
552,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"115,200","379,782",IMP,5520,E,704,304320020,,"APEC, ASEAN",13,"BALTIMORE, MD",7
553,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"18,457","59,251",IMP,5520,E,704,304320020,,"APEC, ASEAN",14,"NORFOLK, VA",7
554,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"36,813","128,949",IMP,5520,E,704,304320020,,"APEC, ASEAN",18,"TAMPA, FL",7
555,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"661,302","2,029,615",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
556,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"38,181","119,201",IMP,5520,E,704,304320020,,"APEC, ASEAN",39,"CHICAGO, IL",7
557,2013,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"39,546","111,250",IMP,5520,E,704,304320020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",7
558,2013,July,CATFISH (PANGASIUS) FILLET FRESH,CHINA,"39,948","167,182",IMP,5700,E,156,304320020,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",7
559,2013,July,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"72,794","316,305",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",7
560,2013,July,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"161,245","580,568",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",7
561,2013,July,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"36,061","148,625",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",7
562,2013,July,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"56,523","210,090",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",7
563,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"176,900","469,991",IMP,5520,E,704,304620020,,"APEC, ASEAN",4,"BOSTON, MA",7
564,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,346,003","7,667,182",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",7
565,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"812,687","2,516,309",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",7
566,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"16,329","48,600",IMP,5520,E,704,304620020,,"APEC, ASEAN",15,"CHARLOTTE, NC",7
567,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"16,329","59,359",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",7
568,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"526,232","1,666,523",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",7
569,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"279,282","846,732",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",7
570,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"133,591","415,180",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",7
571,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"3,703,356","11,937,273",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
572,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"615,052","1,834,313",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",7
573,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"18,143","60,500",IMP,5520,E,704,304620020,,"APEC, ASEAN",29,"PORTLAND, OR",7
574,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"145,416","472,519",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",7
575,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"17,963","55,440",IMP,5520,E,704,304620020,,"APEC, ASEAN",32,"HONOLULU, HI",7
576,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"16,329","63,360",IMP,5520,E,704,304620020,,"APEC, ASEAN",38,"DETROIT, MI",7
577,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"300,529","952,908",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",7
578,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"39,048","127,673",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",7
579,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,016,117","3,393,273",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",7
580,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"864,243","2,702,731",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",7
581,2013,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"129,648","443,917",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",7
582,2013,July,CATFISH NSPF FILLET FROZEN,CANADA,"1,074","18,854",IMP,1220,E,124,304620090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",38,"DETROIT, MI",7
583,2013,August,CATFISH (PANGASIUS) FROZEN,VIETNAM,"36,142","70,508",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",8
584,2013,August,CATFISH (PANGASIUS) FROZEN,VIETNAM,"1,360","2,971",IMP,5520,E,704,303240020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",8
585,2013,August,CATFISH NSPF FROZEN,VIETNAM,"5,715","16,300",IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",8
586,2013,August,CATFISH NSPF FROZEN,CHINA,"43,584","87,360",IMP,5700,E,156,303240050,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",8
587,2013,August,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"18,046","121,238",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",13,"BALTIMORE, MD",8
588,2013,August,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"40,545","136,207",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",18,"TAMPA, FL",8
589,2013,August,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"60,818","194,565",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",52,"MIAMI, FL",8
590,2013,August,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"153,363","458,059",IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",8
591,2013,August,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"115,200","358,414",IMP,5520,E,704,304320020,,"APEC, ASEAN",13,"BALTIMORE, MD",8
592,2013,August,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"182,278","544,782",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",8
593,2013,August,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"18,498","52,496",IMP,5520,E,704,304320020,,"APEC, ASEAN",39,"CHICAGO, IL",8
594,2013,August,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"54,819","157,904",IMP,5520,E,704,304320020,,"APEC, ASEAN",52,"MIAMI, FL",8
595,2013,August,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"76,500","221,998",IMP,5520,E,704,304320020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",8
596,2013,August,CATFISH (PANGASIUS) FILLET FRESH,CHINA,"20,430","81,000",IMP,5700,E,156,304320020,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",8
597,2013,August,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,"2,978","19,249",IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",8
598,2013,August,CATFISH (ICTALURUS) MEAT FRESH,ICELAND,792,"5,415",IMP,4000,E,352,304510010,NAFO,"EFTA, ICCAT, NAFO, OECD",1,"PORTLAND, ME",8
599,2013,August,CATFISH (ICTALURUS) MEAT FRESH,ICELAND,660,"4,871",IMP,4000,E,352,304510010,NAFO,"EFTA, ICCAT, NAFO, OECD",4,"BOSTON, MA",8
600,2013,August,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"70,625","316,845",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",8
601,2013,August,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"119,844","434,166",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",8
602,2013,August,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,731","87,000",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",20,"NEW ORLEANS, LA",8
603,2013,August,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"38,851","147,800",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",8
604,2013,August,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,698","99,878",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",8
605,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"214,203","631,580",IMP,5520,E,704,304620020,,"APEC, ASEAN",4,"BOSTON, MA",8
606,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,835,117","5,912,093",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",8
607,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"19,051","65,100",IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",8
608,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"778,129","2,294,129",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",8
609,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"31,843","101,624",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",8
610,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"647,085","2,056,984",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",8
611,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"361,025","1,111,897",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",8
612,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"153,466","490,443",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",8
613,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,114,926","6,704,082",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",8
614,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"187,247","584,569",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",8
615,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"18,126","61,245",IMP,5520,E,704,304620020,,"APEC, ASEAN",29,"PORTLAND, OR",8
616,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"156,002","509,739",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",8
617,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"19,507","64,508",IMP,5520,E,704,304620020,,"APEC, ASEAN",38,"DETROIT, MI",8
618,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"351,428","1,015,204",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",8
619,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"40,823","108,990",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",8
620,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"906,987","2,955,433",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",8
621,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,008,317","3,140,056",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",8
622,2013,August,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"80,490","265,103",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",8
623,2013,August,CATFISH NSPF FILLET FROZEN,CANADA,"1,431","25,621",IMP,1220,E,124,304620090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",38,"DETROIT, MI",8
624,2013,August,CATFISH NSPF FILLET FROZEN,BRAZIL,"21,811","69,600",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",8
625,2013,August,CATFISH NSPF FILLET FROZEN,BRAZIL,"21,811","69,600",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",14,"NORFOLK, VA",8
626,2013,September,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FRESH NOT > 6.8KG",VIETNAM,"6,600","7,498",IMP,5520,E,704,302721100,,"APEC, ASEAN",13,"BALTIMORE, MD",9
627,2013,September,CATFISH (PANGASIUS) FROZEN,VIETNAM,"72,602","140,010",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",9
628,2013,September,CATFISH NSPF FROZEN,VIETNAM,"4,427","13,176",IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",9
629,2013,September,CATFISH NSPF FROZEN,VIETNAM,"7,239","21,371",IMP,5520,E,704,303240050,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",9
630,2013,September,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"52,956","230,277",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",9
631,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"60,000","194,040",IMP,5520,E,704,304320020,,"APEC, ASEAN",4,"BOSTON, MA",9
632,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"20,455","57,559",IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",9
633,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"284,803","887,680",IMP,5520,E,704,304320020,,"APEC, ASEAN",13,"BALTIMORE, MD",9
634,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"77,391","253,415",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",9
635,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"40,910","115,218",IMP,5520,E,704,304320020,,"APEC, ASEAN",39,"CHICAGO, IL",9
636,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"54,819","165,504",IMP,5520,E,704,304320020,,"APEC, ASEAN",52,"MIAMI, FL",9
637,2013,September,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"270,184","872,048",IMP,5520,E,704,304320020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",9
638,2013,September,CATFISH (PANGASIUS) MEAT FRESH,VIETNAM,"18,144","61,600",IMP,5520,E,704,304510015,,"APEC, ASEAN",49,"SAN JUAN, PR",9
639,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"143,054","422,434",IMP,5520,E,704,304620020,,"APEC, ASEAN",4,"BOSTON, MA",9
640,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,694,146","5,180,177",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",9
641,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"844,649","2,456,077",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",9
642,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"15,513","51,504",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",9
643,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"705,556","2,091,190",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",9
644,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"375,929","1,160,732",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",9
645,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"37,263","115,446",IMP,5520,E,704,304620020,,"APEC, ASEAN",19,"MOBILE, AL",9
646,2013,September,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"55,111","175,246",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",9
